Ref,Connectivity,Point.First.Moment,Point.Second.Moment,Visual.Entropy.R2,Visual.Entropy.R3,Visual.Entropy.R4,Visual.Entropy.R5,Visual.Entropy.R6,Visual.Entropy.R7,Visual.Integration..HH..R2,Visual.Integration..HH..R3,Visual.Integration..HH..R4,Visual.Integration..HH..R5,Visual.Integration..HH..R6,Visual.Integration..HH..R7,Visual.Integration..P.value..R2,Visual.Integration..P.value..R3,Visual.Integration..P.value..R4,Visual.Integration..P.value..R5,Visual.Integration..P.value..R6,Visual.Integration..P.value..R7,Visual.Integration..Tekl..R2,Visual.Integration..Tekl..R3,Visual.Integration..Tekl..R4,Visual.Integration..Tekl..R5,Visual.Integration..Tekl..R6,Visual.Integration..Tekl..R7,Visual.Mean.Depth.R2,Visual.Mean.Depth.R3,Visual.Mean.Depth.R4,Visual.Mean.Depth.R5,Visual.Mean.Depth.R6,Visual.Mean.Depth.R7,Visual.Node.Count.R2,Visual.Node.Count.R3,Visual.Node.Count.R4,Visual.Node.Count.R5,Visual.Node.Count.R6,Visual.Node.Count.R7,Visual.Relativised.Entropy.R2,Visual.Relativised.Entropy.R3,Visual.Relativised.Entropy.R4,Visual.Relativised.Entropy.R5,Visual.Relativised.Entropy.R6,Visual.Relativised.Entropy.R7,i,j,x,y,risk
5242928,633,10968639,275172230000,0.96278268,1.5557657,1.8847948,1.9716945,1.9716945,1.9716945,13.210653,7.7301545,6.6713352,6.486588,6.486588,6.486588,1.6204618,0.87676662,0.74278891,0.72042716,0.72042716,0.72042716,0.97040844,0.89741194,0.88085043,0.87783891,0.87783891,0.87783891,1.6130807,2.1356192,2.341017,2.3827159,2.3827159,2.3827159,1637,2626,2951,2998,2998,2998,2.2233777,2.1438005,2.0113542,1.9684191,1.9684191,1.9684191,80,48,-22400,-8400,2
5242929,623,10843715,272920200000,0.95860988,1.5531651,1.8824807,1.9694167,1.9694167,1.9694167,13.080241,7.7043099,6.6545138,6.470973,6.470973,6.470973,1.6044651,0.87383527,0.74091601,0.7186929,0.7186929,0.7186929,0.96901739,0.89703637,0.88058203,0.87758499,0.87758499,0.87758499,1.6191932,2.1394286,2.3444068,2.3860526,2.3860526,2.3860526,1637,2626,2951,2998,2998,2998,2.2330053,2.1482642,2.0148778,1.9718025,1.9718025,1.9718025,80,49,-22400,-7700,2
5242930,444,5582306.5,99187761000,0.90801871,1.5167804,1.9399529,2.0993841,2.0993841,2.0993841,11.598438,7.1345959,5.6402836,5.3632126,5.3632126,5.3632126,1.4667124,0.82809764,0.63026911,0.59566045,0.59566045,0.59566045,0.95562977,0.88914442,0.86335701,0.85824388,0.85824388,0.85824388,1.6766205,2.2016697,2.5802982,2.672339,2.672339,2.672339,1374,2277,2884,2998,2998,2998,2.3332367,2.2220078,2.1312327,2.0571599,2.0571599,2.0571599,80,50,-22400,-7000,2
5242931,332,3606185.8,58796569000,0.79919404,1.4520168,1.892445,2.0536833,2.0536833,2.0536833,10.354706,6.8772054,5.4709668,5.2164607,5.2164607,5.2164607,1.3101062,0.79966545,0.61134899,0.57936156,0.57936156,0.57936156,0.94007432,0.88508135,0.86024463,0.85545808,0.85545808,0.85545808,1.7574872,2.2443359,2.6292057,2.7193861,2.7193861,2.7193861,1370,2252,2884,2998,2998,2998,2.5071721,2.3031802,2.1956763,2.1168184,2.1168184,2.1168184,80,51,-22400,-6300,2
5242932,237,1959932.1,25291350000,0.66536146,1.3705933,1.8288708,1.9925272,1.9925272,1.9925272,9.4860859,6.647016,5.3602695,5.1200805,5.1200805,5.1200805,1.2005152,0.77289957,0.59897918000000006,0.56865716,0.56865716,0.56865716,0.9283812,0.88130152,0.85816985,0.85359567,0.85359567,0.85359567,1.8266276,2.2874279,2.6628511,2.7517517,2.7517517,2.7517517,1368,2252,2884,2998,2998,2998,2.6924062,2.402421,2.2656331,2.1825602,2.1825602,2.1825602,80,52,-22400,-5600,2
5242933,182,1144517.8,10145450000,0.55692935,1.3038875,1.7718835,1.9377077,1.9377077,1.9377077,9.0529203,6.5745015,5.3658657,5.1249614,5.1249614,5.1249614,1.1406112,0.76308864,0.59960455,0.56919926,0.56919926,0.56919926,0.92193013,0.88005275,0.85827547,0.85369062,0.85369062,0.85369062,1.8701855,2.3040421,2.6611168,2.7500834,2.7500834,2.7500834,1403,2277,2884,2998,2998,2998,2.8312726,2.4719262,2.3108921,2.2261767,2.2261767,2.2261767,80,53,-22400,-4900,4
5242934,173,1095794.4,8798929900,0.60832548,1.3278658,1.7994422,2.0678294,2.1518586,2.1518586,8.9390697,6.5849667,4.7635927,4.3942394,4.3070698,4.3070698,1.1653008,0.79719114,0.53799659,0.48925623,0.47836086,0.47836086,0.92278677,0.8812288,0.84625304,0.83857965,0.83670598,0.83670598,1.8506045,2.2467458,2.8508902,3.0359323,3.0824158,3.0824158,1159,1768,2697,2951,2998,2998,2.7663782,2.4087596,2.4289589,2.3087392,2.2663803,2.2663803,80,54,-22400,-4200,4
5308423,177,1216616.2,10902990000,0.93574351,1.2947942,1.7635845,2.1127903,2.3924024,2.465235,9.8945017,5.220437,4.1253958,3.7028263,3.3208253,3.2721145,1.5154071,0.66093034,0.48211038,0.42101482,0.36964342,0.36341453,0.95482129,0.85568815,0.83143914,0.82172567,0.81243736,0.81119543,1.6481113,2.5014663,3.0636737,3.3647969,3.6947546,3.7410743,504,1365,2184,2586,2956,2998,2.2812295,2.6469367,2.5744646,2.4374466,2.398195,2.3619516,81,7,-21700,-37100,4
5308424,179,1130698.2,9565290500,0.93798435,1.2981263,1.7656665,2.1145484,2.3939404,2.4667516,9.9425869,5.2306528,4.1290617,3.7052507,3.3224943,3.2737086,1.5215245,0.66222376,0.48253882,0.42129046,0.36982921,0.36359155,0.95550841,0.85590762,0.83152694,0.82178742,0.81248283,0.8112393,1.6455445,2.4985337,3.0618415,3.3632495,3.6934011,3.7397397,506,1365,2184,2586,2956,2998,2.2767675,2.6422248,2.5720572,2.4356229,2.3967824,2.3605828,81,8,-21700,-36400,4
5308425,184,1083342.4,8695539700,0.94507962,1.303256,1.7688717,2.1172552,2.3963084,2.4690862,10.0835,5.2486277,4.1354933,3.7095013,3.3254189,3.2765019,1.5418307,0.6644994,0.48329043,0.42177376,0.37015474,0.36390179,0.95772284,0.85629302,0.83168077,0.82189548,0.81256241,0.81131607,1.6370809,2.4934018,3.058635,3.3605416,3.6910322,3.7374041,508,1365,2184,2586,2956,2998,2.2623079,2.6351247,2.5685637,2.4330401,2.3948431,2.3587127,81,9,-21700,-35700,4
5308426,195,1096042.1,8414280200,0.9560231,1.2757797,1.752882,2.0968649,2.3298209,2.392971,10.358932,5.2469401,4.1632991,3.7593992,3.4981992,3.451961,1.5775876,0.65632862,0.48138121,0.42376193,0.38922152,0.383389,0.96162611,0.85615641,0.83256191,0.82342106,0.81718683,0.8160395,1.622824,2.5126626,3.0673819,3.3499451,3.5592306,3.5982649,518,1462,2331,2730,2964,2998,2.2388165,2.6750352,2.5869622,2.4429348,2.3687575,2.3383644,81,10,-21700,-35000,4
5308427,235,1617732.2,17223989000,0.73899698,1.3846682,1.80361,2.1219351,2.1985581,2.1985581,9.5583191,6.207716,5.3397918,4.6238384,4.5337191,4.5337191,1.2523701,0.72700095,0.60713929,0.51468271,0.50353354,0.50353354,0.93228358,0.87391931,0.85774374,0.84352154,0.84164524,0.84164524,1.7912966,2.3684454,2.6398454,2.9353638,2.9783115,2.9783115,1127,2156,2586,2956,2998,2998,2.5929852,2.4531839,2.2638361,2.201792,2.1652055,2.1652055,81,11,-21700,-34300,4
5308428,269,1929123.2,20630471000,0.78896767,1.4143581,1.8283612,2.1435871,2.2199066,2.2199066,9.924633,6.3060813,5.3983727,4.6613312,4.569169,4.569169,1.2978671,0.7385208,0.61380005,0.51885611,0.50747073,0.50747073,0.93729568,0.87564242,0.85886574,0.84430969,0.84240049,0.84240049,1.7636204,2.3470998,2.6220503,2.9197969,2.9629629,2.9629629,1139,2156,2586,2956,2998,2998,2.5221145,2.4137642,2.2337883,2.1779056,2.1419773,2.1419773,81,12,-21700,-33600,4
5308429,268,1857469.4,19300121000,0.80175984,1.4082458,1.8232654,2.1391296,2.2155116,2.2155116,9.9579277,6.2182589,5.3460975,4.6278844,4.5375457,4.5375457,1.3107206,0.72823566,0.60785627,0.51513308,0.50395852,0.50395852,0.93837047,0.87410498,0.85786498,0.84360683,0.84172696,0.84172696,1.7559198,2.3661253,2.6379111,2.9336717,2.9766433,2.9766433,1099,2156,2586,2956,2998,2998,2.5033963,2.4342062,2.2483182,2.1884763,2.1521115,2.1521115,81,13,-21700,-32900,4
5308430,266,1791074.1,18101580000,0.79228771,1.4093772,1.8242087,2.1399548,2.216325,2.216325,9.9136076,6.2522383,5.3663769,4.6408796,4.5498343,4.5498343,1.301029,0.73221511,0.61016202,0.51657963,0.50532335,0.50532335,0.93747085,0.87470174,0.85825408,0.84388036,0.8419891,0.8419891,1.7616488,2.3587008,2.6317215,2.9282572,2.9713047,2.9713047,1117,2156,2586,2956,2998,2998,2.5172818,2.4270487,2.2433259,2.1849411,2.1487381,2.1487381,81,14,-21700,-32200,4
5308431,262,1682173.4,15576120000,0.80043328,1.4013289,1.8199632,2.1362407,2.2126632,2.2126632,9.910696,6.1674151,5.3035092,4.6005101,4.511652,4.511652,1.3091115,0.72266841,0.60301393,0.51208603,0.5010826,0.5010826,0.93804002,0.87321573,0.8570441,0.84302866,0.84117281,0.84117281,1.7567316,2.3766294,2.6510639,2.9451776,2.987988,2.987988,1078,2149,2586,2956,2998,2998,2.5053499,2.4480548,2.2593813,2.196399,2.1596861,2.1596861,81,15,-21700,-31500,4
5308432,260,1640304.2,14512330000,0.85445368,1.3627731,1.7951825,2.114563,2.1912892,2.1912892,10.116422,5.8859696,5.1015048,4.4691114,4.3872075,4.3872075,1.3727807,0.69080794,0.58004588,0.49745995,0.48726133,0.48726133,0.94365573,0.86815995,0.85308093,0.8402161,0.83847475,0.83847475,1.7207304,2.4400563,2.7164409,3.0023689,3.0443778,3.0443778,932,2128,2586,2956,2998,2998,2.4229982,2.5331488,2.3240995,2.2445459,2.2060063,2.2060063,81,16,-21700,-30800,4
5308433,249,1525035,12854170000,0.83362669,1.3592105,1.7922511,2.1119986,2.1887608,2.1887608,9.9355707,5.8840485,5.1003556,4.4683561,4.3864918,4.3864918,1.3455497,0.69058245,0.57991517,0.49737591,0.48718181,0.48718181,0.94084436,0.86812466,0.85305804,0.84019977,0.83845907,0.83845907,1.7353879,2.4405265,2.7168279,3.0027072,3.0447114,3.0447114,942,2128,2586,2956,2998,2998,2.4554896,2.5349004,2.3254807,2.2457054,2.2071428,2.2071428,81,17,-21700,-30100,4
5308434,221,1231312.2,8983170000,0.90217739,1.2365593,1.6821091,2.0439944,2.1959405,2.1959405,10.078135,5.4301629,4.8382082,4.1742687,4.0024452,4.0024452,1.4463229,0.64236099,0.55531991,0.46634838,0.44452801,0.44452801,0.94937962,0.85956085,0.84764218,0.83357871,0.8297413,0.8297413,1.6820143,2.5483234,2.7924528,3.135781,3.2409077,3.2409077,696,2029,2439,2888,2998,2998,2.3435934,2.7276466,2.4710674,2.3846862,2.3220413,2.3220413,81,18,-21700,-29400,4
5308435,210,1174259.8,8525020200,0.96171361,1.3535942,1.8011675,2.1445286,2.4201667,2.4926102,10.618317,5.416512,4.1980815,3.7506838,3.3536756,3.3034806,1.5997231,0.6854887,0.49060476,0.42645624,0.37330002,0.36689815,0.96416861,0.85984147,0.8331688,0.82293785,0.81332868,0.81205493,1.6146789,2.4476957,3.0279431,3.3346229,3.6683588,3.7150483,546,1368,2184,2586,2956,2998,2.2258763,2.5607831,2.5286646,2.4029095,2.3715794,2.3361802,81,19,-21700,-28700,4
5308436,207,1249915.4,9872029700,0.89517975,1.2530559,1.7387781,2.0928454,2.2596304,2.2596304,9.8921795,5.4003949,4.6512876,4.0526304,3.8676865,3.8676865,1.432435,0.64697915,0.53461343,0.45325622,0.42956117,0.42956117,0.94758004,0.85903311,0.84365934,0.83073527,0.82652897,0.82652897,1.688253,2.5367022,2.8618121,3.1974189,3.3189857,3.3189857,665,1881,2418,2868,2998,2998,2.3557818,2.7040222,2.4644351,2.3706872,2.3041556,2.3041556,81,20,-21700,-28000,2
5308437,164,906279,5981920300,0.84813792,1.1657752,1.6701512,2.0349538,2.1872315,2.1872315,9.1778889,5.198812,4.5430646,3.9861455,3.8362238,3.8362238,1.3574504,0.62194341,0.52158242,0.44533131,0.42606682,0.42606682,0.93845159,0.85494924,0.84132099,0.82919705,0.82576656,0.82576656,1.7252932,2.5986288,2.9083812,3.2365777,3.3380046,3.3380046,598,1897,2435,2888,2998,2998,2.4329641,2.8211114,2.5470667,2.4341471,2.3652174,2.3652174,81,21,-21700,-27300,2
5308438,157,942925.88,6823739900,0.819547,1.1618507,1.6558801,2.0218449,2.1746037,2.1746037,8.9953804,5.2088556,4.5913072,4.021019,3.86713,3.86713,1.3225616,0.62091541,0.52698112,0.44922733,0.42949939,0.42949939,0.93471032,0.85514939,0.84237838,0.8300212,0.82651556,0.82651556,1.7447155,2.6014454,2.8888433,3.2171805,3.3193192,3.3193192,616,1938,2439,2888,2998,2998,2.4768991,2.8245265,2.5460198,2.4348569,2.3667383,2.3667383,81,22,-21700,-26600,2
5308439,157,1006273.1,7800800300,0.81762707,1.1642095,1.6577542,2.0234272,2.1761281,2.1761281,8.9897366,5.2138982,4.5943003,4.0229044,3.8687999,3.8687999,1.3204473,0.62151653,0.52732462,0.44943798,0.42968482,0.42968482,0.93450999,0.85525233,0.84244347,0.83006561,0.82655591,0.82655591,1.7459548,2.5998967,2.8876128,3.2161412,3.3183184,3.3183184,619,1938,2439,2888,2998,2998,2.4797876,2.8212059,2.5435677,2.4329476,2.3649445,2.3649445,81,23,-21700,-25900,2
5308440,165,1128410,9358510100,0.83460009,1.1735927,1.6652092,2.0297229,2.1821928,2.1821928,9.1396351,5.2341661,4.6063113,4.0304637,3.8754933,3.8754933,1.3407372,0.62393248,0.52870327,0.45028251,0.43042824,0.43042824,0.93689477,0.85566527,0.84270436,0.83024341,0.82671744,0.82671744,1.7347267,2.5937016,2.8826907,3.2119849,3.3143144,3.3143144,623,1938,2439,2888,2998,2998,2.4539938,2.8096755,2.5351543,2.4264903,2.3589048,2.3589048,81,24,-21700,-25200,2
5308441,168,1188282.9,10298820000,0.83664072,1.1821079,1.6719745,2.0354362,2.1876962,2.1876962,9.1818476,5.2528839,4.6173768,4.0374184,3.8816493,3.8816493,1.3435032,0.62616372,0.52997333,0.45105946,0.43111193,0.43111193,0.9373194,0.8560456,0.84294426,0.83040684,0.82686579,0.82686579,1.7333333,2.5880227,2.8781788,3.2081745,3.3106439,3.3106439,631,1938,2439,2888,2998,2998,2.4508514,2.798245,2.5267622,2.4199991,2.3528183,2.3528183,81,25,-21700,-24500,2
5308442,171,1269652,11796750000,0.8441211,1.1925374,1.687541,2.0496149,2.2013547,2.2013547,9.2442255,5.2632132,4.5944991,4.018508,3.8649061,3.8649061,1.3530585,0.62892663,0.52748752,0.44894677,0.42925236,0.42925236,0.93839002,0.85626113,0.84244424,0.82996202,0.82646179,0.82646179,1.7281399,2.5809324,2.8870173,3.2185659,3.3206539,3.3206539,630,1910,2435,2888,2998,2998,2.4392495,2.784528,2.5192149,2.4134669,2.3460734,2.3460734,81,26,-21700,-23800,2
5308443,180,1456077.9,14867090000,0.8637203,1.1989952,1.692606,2.0538852,2.2054682,2.2054682,9.4295225,5.2789555,4.6035199,4.0241623,3.8699138,3.8699138,1.3801799,0.63080782,0.52852321,0.44957852,0.42980856,0.42980856,0.94143957,0.85658044,0.84264028,0.83009517,0.82658279,0.82658279,1.7138314,2.5762179,2.8833196,3.2154486,3.317651,3.317651,630,1910,2435,2888,2998,2998,2.4081788,2.7770405,2.5139418,2.4095111,2.3423982,2.3423982,81,27,-21700,-23100,2
5308444,183,1585349.1,17265150000,0.87171495,1.1986406,1.6923279,2.0536506,2.2052422,2.2052422,9.5020199,5.2789555,4.6035199,4.0241623,3.8699138,3.8699138,1.3921167,0.63080782,0.52852321,0.44957852,0.42980856,0.42980856,0.94273221,0.85658044,0.84264028,0.83009517,0.82658279,0.82658279,1.7076677,2.5762179,2.8833196,3.2154486,3.317651,3.317651,627,1910,2435,2888,2998,2998,2.3951895,2.7780473,2.5147314,2.4101768,2.3430395,2.3430395,81,28,-21700,-22400,2
5308445,180,1648076.6,18903220000,0.86612368,1.1958102,1.6901079,2.051779,2.2034392,2.2034392,9.4410028,5.2719474,4.5995064,4.021647,3.8676865,3.8676865,1.3836179,0.62997037,0.5280624,0.44929752,0.42956117,0.42956117,0.94177324,0.8564384,0.84255308,0.83003598,0.82652897,0.82652897,1.712,2.5783134,2.884963,3.2168341,3.3189857,3.3189857,626,1910,2435,2888,2998,2998,2.4042947,2.7815542,2.517215,2.4120531,2.3447866,2.3447866,81,29,-21700,-21700,2
5308446,159,1458033.1,16706060000,0.8238914,1.1731292,1.6723191,2.0367815,2.1889923,2.1889923,9.0328445,5.2199726,4.5696263,4.0028834,3.8510633,3.8510633,1.3276386,0.62375969,0.52463192,0.44720125,0.42771494,0.42771494,0.93530959,0.85538042,0.84190226,0.8295933,0.82612675,0.82612675,1.7418832,2.5940282,2.8972883,3.2272255,3.3289957,3.3289957,617,1910,2435,2888,2998,2998,2.4703367,2.8095572,2.5371959,2.427274,2.358999,2.358999,81,30,-21700,-21000,2
5308450,231,1742211.5,16951550000,0.70600903,1.3943425,1.8594422,2.071707,2.1556754,2.1556754,9.4786568,6.5237131,5.0312767,4.7297134,4.6226006,4.6226006,1.2273611,0.77293116,0.56552731999999994,0.52660805,0.51340503,0.51340503,0.93013364,0.87963909,0.85175699,0.84573102,0.8435303,0.8435303,1.8078203,2.2867098,2.7609792,2.8915255,2.9402735,2.9402735,1203,2010,2779,2951,2998,2998,2.6381564,2.3821168,2.3090253,2.2078636,2.1703563,2.1703563,81,34,-21700,-18200,2
5308451,283,2242971,22969729000,0.78737617,1.4430251,1.8946486,2.1048605,2.1883092,2.1883092,10.01499,6.6576385,5.0853319,4.7742043,4.6643105,4.6643105,1.2968091,0.78879869,0.57160324,0.53156167,0.5180375,0.5180375,0.93763655,0.88191992,0.85282981,0.84664989,0.84440535,0.84440535,1.764559,2.2608263,2.7422607,2.8738983,2.9229228,2.9229228,1203,2010,2779,2951,2998,2998,2.524425,2.3230839,2.2714851,2.1736958,2.1371453,2.1371453,81,35,-21700,-17500,2
5308452,286,2131616.5,20671629000,0.79126,1.4454559,1.8964065,2.1065161,2.1899385,2.1899385,10.046746,6.6681685,5.0895381,4.7776613,4.6675501,4.6675501,1.3007267,0.79004627,0.57207602,0.5319466,0.51839733,0.51839733,0.93805808,0.88209784,0.8529129,0.84672099,0.84447306,0.84447306,1.762261,2.2588353,2.7408206,2.8725424,2.9215882,2.9215882,1204,2010,2779,2951,2998,2998,2.5187795,2.3196325,2.2693906,2.1718152,2.1353269,2.1353269,81,36,-21700,-16800,2
5308453,281,1984296.6,18165770000,0.78420466,1.4412311,1.8933512,2.1036389,2.1871066,2.1871066,9.9922628,6.6550112,5.0842814,4.7733412,4.6635013,4.6635013,1.2936729,0.78848737,0.57148516,0.53146553,0.51794761,0.51794761,0.93731087,0.88187551,0.85280901,0.84663212,0.84438843,0.84438843,1.7664173,2.2613239,2.7426207,2.8742373,2.9232566,2.9232566,1204,2010,2779,2951,2998,2998,2.5290177,2.3248744,2.2726796,2.1747978,2.1382217,2.1382217,81,37,-21700,-16100,2
5308454,275,1821740.9,15329650000,0.77555436,1.4360512,1.8896052,2.1001112,2.1836343,2.1836343,9.9276571,6.6392908,5.0779877,4.7681665,4.6586518,4.6586518,1.2853086,0.78662479,0.57077771,0.53088945,0.51740903,0.51740903,0.9364211,0.8816095,0.85268456,0.84652555,0.84428698,0.84428698,1.7714049,2.2643106,2.7447803,2.8762712,2.9252586,2.9252586,1204,2010,2779,2951,2998,2998,2.5414691,2.3312693,2.2767038,2.1784499,2.141768,2.141768,81,38,-21700,-15400,2
5308455,238,1543005,12544980000,0.71758443,1.4013386,1.8645016,2.0764713,2.1603651,2.1603651,9.5470114,6.5439653,5.0395184,4.7365046,4.6289687,4.6289687,1.2360274,0.7753306,0.56645364,0.52736413,0.51411229,0.51411229,0.93109369,0.87998623,0.85192114,0.84587169,0.84366429,0.84366429,1.8021612,2.2827277,2.7580993,2.8888135,2.9376042,2.9376042,1204,2010,2779,2951,2998,2998,2.6224332,2.3733494,2.3034694,2.2028124,2.1654489,2.1654489,81,39,-21700,-14700,2
5308456,206,1230641.4,9030700000,0.66150326,1.3677055,1.8401937,2.0535808,2.1378336,2.1378336,9.241044,6.4598274,5.0006108,4.704421,4.5988746,4.5988746,1.1969517,0.76555228,0.56208038,0.52379197,0.5107699,0.5107699,0.92673713,0.87854415,0.85114443,0.84520572,0.84302986,0.84302986,1.8283334,2.2991028,2.7717783,2.901695,2.9502835,2.9502835,1201,2007,2779,2951,2998,2998,2.697484,2.4136021,2.3306315,2.227535,2.1894789,2.1894789,81,40,-21700,-14000,2
5308457,226,1456624.9,13438740000,0.63444507000000006,1.3518184,1.7990118,1.9638041,1.9638041,1.9638041,9.3910074,6.6415663,5.4838095,5.2276196,5.2276196,5.2276196,1.1817331,0.76819932,0.61278409,0.58060098,0.58060098,0.58060098,0.92661631,0.88109624,0.86048329,0.855672,0.855672,0.855672,1.8399433,2.2954838,2.6253903,2.7157156,2.7157156,2.7157156,1413,2326,2884,2998,2998,2998,2.7327838,2.4243164,2.2632728,2.1820226,2.1820226,2.1820226,81,41,-21700,-13300,2
5308458,273,2305971.5,31037090000,0.70392609,1.3943954,1.833578,1.9970554,1.9970554,1.9970554,9.7723131,6.7846475,5.5573382,5.2914214,5.2914214,5.2914214,1.2272893,0.78480387,0.62100047,0.58768708,0.58768708,0.58768708,0.93169552,0.88344866,0.86184138,0.85688847,0.85688847,0.85688847,1.8088236,2.2680724,2.6038849,2.6950283,2.6950283,2.6950283,1429,2325,2884,2998,2998,2998,2.6409721,2.3679512,2.222393,2.1437161,2.1437161,2.1437161,81,42,-21700,-12600,2
5308459,343,3675067.2,60857020000,0.79369247,1.4498458,1.8782768,2.0400541,2.0400541,2.0400541,10.396948,6.9642482,5.6502047,5.3717866,5.3717866,5.3717866,1.3047783,0.80557889,0.63137776,0.59661275,0.59661275,0.59661275,0.93988836,0.88634753,0.86353719,0.85840482,0.85840482,0.85840482,1.7608089,2.2353702,2.5775235,2.6696696,2.6696696,2.6696696,1435,2325,2884,2998,2998,2998,2.5152316,2.2978921,2.1712518,2.0957918,2.0957918,2.0957918,81,43,-21700,-11900,2
5308460,429,5269550,94211809000,0.88000935,1.5031887,1.9212768,2.0814183,2.0814183,2.0814183,11.284707,7.181881,5.760397,5.4668336,5.4668336,5.4668336,1.4160161,0.83075321,0.64369112,0.60716903,0.60716903,0.60716903,0.95101613,0.88978624,0.86552203,0.86017597,0.86017597,0.86017597,1.7010453,2.1979346,2.5473466,2.6406407,2.6406407,2.6406407,1436,2325,2884,2998,2998,2998,2.3814929,2.2280264,2.121244,2.049175,2.049175,2.049175,81,44,-21700,-11200,2
5308461,612,10830938,281574570000,0.95409507,1.5514581,1.8928375,1.979611,1.979611,1.979611,12.946397,7.7144055,6.5913591,6.4123144,6.4123144,6.4123144,1.5883806,0.87632197,0.73388439,0.71217799,0.71217799,0.71217799,0.9676038,0.89723575,0.87956977,0.87662685,0.87662685,0.87662685,1.625459,2.1361539,2.3572881,2.3987319,2.3987319,2.3987319,1635,2601,2951,2998,2998,2998,2.2430773,2.1462023,2.0155792,1.9721725,1.9721725,1.9721725,81,45,-21700,-10500,2
5308462,622,10965918,282605550000,0.95818007,1.5528972,1.8822423,1.969182,1.969182,1.969182,13.067342,7.701735,6.6528363,6.4694157,6.4694157,6.4694157,1.6028827,0.8735432,0.74072927,0.71851993,0.71851993,0.71851993,0.96887922,0.89699894,0.88055527,0.8775596,0.8775596,0.8775596,1.6198044,2.1398096,2.3447459,2.3863864,2.3863864,2.3863864,1637,2626,2951,2998,2998,2998,2.2339787,2.1487179,2.0152369,1.9721473,1.9721473,1.9721473,81,46,-21700,-9800,2
5308463,622,10961469,282240970000,0.95818007,1.5528972,1.8822423,1.969182,1.969182,1.969182,13.067342,7.701735,6.6528363,6.4694157,6.4694157,6.4694157,1.6028827,0.8735432,0.74072927,0.71851993,0.71851993,0.71851993,0.96887922,0.89699894,0.88055527,0.8775596,0.8775596,0.8775596,1.6198044,2.1398096,2.3447459,2.3863864,2.3863864,2.3863864,1637,2626,2951,2998,2998,2998,2.2339787,2.1487179,2.0152369,1.9721473,1.9721473,1.9721473,81,47,-21700,-9100,2
5308464,623,11027408,283900120000,0.95844656,1.5531514,1.8824685,1.9694047,1.9694047,1.9694047,13.076745,7.7068868,6.6561923,6.4725308,6.4725308,6.4725308,1.6038681,0.87412757,0.74110287,0.71886593,0.71886593,0.71886593,0.96896756,0.89707386,0.88060886,0.87761033,0.87761033,0.87761033,1.6194258,2.1390476,2.3440678,2.3857191,2.3857191,2.3857191,1638,2626,2951,2998,2998,2998,2.2333755,2.147934,2.0146286,1.9715658,1.9715658,1.9715658,81,48,-21700,-8400,2
5308465,613,10922841,282160140000,0.95403922,1.5504029,1.8800228,1.9669973,1.9669973,1.9669973,12.949043,7.6811972,6.6394472,6.4569831,6.4569831,6.4569831,1.5882053,0.87121379,0.7392385,0.71713912,0.71713912,0.71713912,0.9675957,0.89669979,0.88034117,0.87735707,0.87735707,0.87735707,1.6255345,2.1428571,2.3474576,2.3890557,2.3890557,2.3890557,1638,2626,2951,2998,2998,2998,2.2432001,2.1525366,2.0182774,1.9750726,1.9750726,1.9750726,81,49,-21700,-7700,2
5308466,459,6148830,117376070000,0.8779403,1.5021102,1.9273634,2.0872734,2.0872734,2.0872734,11.407287,7.6407375,5.8897848,5.5780082,5.5780082,5.5780082,1.413278,0.88639981,0.65814948,0.61951655,0.61951655,0.61951655,0.95121157,0.89689386,0.86781603,0.86221802,0.86221802,0.86221802,1.7027202,2.1226456,2.5133541,2.6079414,2.6079414,2.6079414,1545,2284,2884,2998,2998,2998,2.3849318,2.1690142,2.1015966,2.0319946,2.0319946,2.0319946,81,50,-21700,-7000,2
5308467,359,4218453.5,73378480000,0.82981485,1.4707259,1.9070526,2.0677354,2.0677354,2.0677354,10.630177,6.9466472,5.5037766,5.2449603,5.2449603,5.2449603,1.3447863,0.80773997,0.61501521,0.58252686,0.58252686,0.58252686,0.94363004,0.88620299,0.86085343,0.85600376,0.85600376,0.85600376,1.7379562,2.2318969,2.6194935,2.7100434,2.7100434,2.7100434,1371,2252,2884,2998,2998,2998,2.4613271,2.2790291,2.1790502,2.1012812,2.1012812,2.1012812,81,51,-21700,-6300,4
5308468,283,2819092.5,43058262000,0.73516661,1.4130771,1.8620414,2.0244362,2.0244362,2.0244362,9.8875046,6.758966,5.4144821,5.1673245,5.1673245,5.1673245,1.2509946,0.78591686,0.60503709,0.57390434,0.57390434,0.57390434,0.93386531,0.88315183,0.85918999,0.85451192,0.85451192,0.85451192,1.7932798,2.266104,2.6462018,2.7357357,2.7357357,2.7357357,1370,2252,2884,2998,2998,2998,2.5982893,2.3510818000000002,2.2292359,2.1483111,2.1483111,2.1483111,81,52,-21700,-5600,4
5308469,217,1712046.8,20229161000,0.63129097,1.3499029,1.8127159,1.976987,1.976987,1.976987,9.3211107,6.6014571,5.3379998,5.1006494,5.1006494,5.1006494,1.1796366,0.76760215,0.59649068,0.56649911,0.56649911,0.56649911,0.92607009,0.8805418,0.85774845,0.85321695,0.85321695,0.85321695,1.8412583,2.2963128,2.6697884,2.758425,2.758425,2.758425,1368,2252,2884,2998,2998,2998,2.7368646,2.4265625,2.282968,2.1989205,2.1989205,2.1989205,81,53,-21700,-4900,4
